"contr_country","client_country"
"Uganda","Malaysia"
"Uganda","Malta"
"Uganda","Mexico"
"Uganda","Moldova"
"Uganda","Morocco"
"Uganda","Mozambique"
"Uganda","Namibia"
"Uganda","Nepal"
"Uganda","Netherlands"
"Uganda","New Zealand"
"Uganda","Nicaragua"
"Uganda","Nigeria"
"Uganda","Norway"
"Uganda","Oman"
"Uganda","Pakistan"
"Uganda","Palau"
"Uganda","Palestinian Territories"
"Uganda","Panama"
"Uganda","Peru"
"Uganda","Philippines"
"Uganda","Poland"
"Uganda","Portugal"
"Uganda","Puerto Rico"
"Uganda","Qatar"
"Uganda","Romania"
"Uganda","Russia"
"Uganda","Saint Kitts and Nevis"
"Uganda","Saudi Arabia"
"Uganda","Serbia"
"Uganda","Seychelles"
"Uganda","Singapore"
"Uganda","Slovakia"
"Uganda","Slovenia"
"Uganda","South Africa"
"Uganda","South Korea"
"Uganda","Spain"
"Uganda","Sri Lanka"
"Uganda","Swaziland"
"Uganda","Sweden"
"Uganda","Switzerland"
"Uganda","Taiwan"
"Uganda","Tanzania"
"Uganda","Thailand"
"Uganda","Trinidad and Tobago"
"Uganda","Tunisia"
"Uganda","Turkey"
"Uganda","Turks and Caicos Islands"
"Uganda","Ukraine"
"Uganda","United Arab Emirates"
"Uganda","United Kingdom"
"Uganda","United States"
"Uganda","United States Minor Outlying Islands"
"Uganda","United States Virgin Islands"
"Uganda","Uruguay"
"Uganda","Venezuela"
"Uganda","Vietnam"
"Uganda","Zambia"
"Ukraine","0"
"Ukraine","244"
"Ukraine","Albania"
"Ukraine","Algeria"
"Ukraine","American Samoa"
"Ukraine","Andorra"
"Ukraine","Angola"
"Ukraine","Anguilla"
"Ukraine","Antigua and Barbuda"
"Ukraine","Argentina"
"Ukraine","Armenia"
"Ukraine","Aruba"
"Ukraine","Australia"
"Ukraine","Austria"
"Ukraine","Azerbaijan"
"Ukraine","Bahamas"
"Ukraine","Bahrain"
"Ukraine","Bangladesh"
"Ukraine","Barbados"
"Ukraine","Belarus"
"Ukraine","Belgium"
"Ukraine","Belize"
"Ukraine","Bermuda"
"Ukraine","Bolivia"
"Ukraine","Bosnia and Herzegovina"
"Ukraine","Botswana"
"Ukraine","Brazil"
"Ukraine","British Indian Ocean Territory"
"Ukraine","British Virgin Islands"
"Ukraine","Brunei Darussalam"
"Ukraine","Bulgaria"
"Ukraine","Burkina Faso"
"Ukraine","Cambodia"
"Ukraine","Cameroon"
"Ukraine","Canada"
"Ukraine","Cape Verde"
"Ukraine","Cayman Islands"
"Ukraine","Central African Republic"
"Ukraine","Chile"
"Ukraine","China"
"Ukraine","Colombia"
"Ukraine","Costa Rica"
"Ukraine","Cote d'Ivoire"
"Ukraine","Croatia"
"Ukraine","Cyprus"
"Ukraine","Czech Republic"
"Ukraine","Denmark"
"Ukraine","Djibouti"
"Ukraine","Dominican Republic"
"Ukraine","Ecuador"
"Ukraine","Egypt"
"Ukraine","El Salvador"
"Ukraine","Eritrea"
"Ukraine","Estonia"
"Ukraine","Ethiopia"
"Ukraine","Faroe Islands"
"Ukraine","Finland"
"Ukraine","France"
"Ukraine","French Southern and Antarctic Lands"
"Ukraine","Gabon"
"Ukraine","Georgia"
"Ukraine","Germany"
"Ukraine","Ghana"
"Ukraine","Gibraltar"
"Ukraine","Greece"
"Ukraine","Greenland"
"Ukraine","Grenada"
"Ukraine","Guadeloupe"
"Ukraine","Guam"
"Ukraine","Guatemala"
"Ukraine","Guinea"
"Ukraine","Guyana"
"Ukraine","Haiti"
"Ukraine","Honduras"
"Ukraine","Hong Kong"
"Ukraine","Hungary"
"Ukraine","Iceland"
"Ukraine","India"
"Ukraine","Indonesia"
"Ukraine","Iraq"
"Ukraine","Ireland"
"Ukraine","Israel"
"Ukraine","Italy"
"Ukraine","Jamaica"
"Ukraine","Japan"
"Ukraine","Jordan"
"Ukraine","Kazakhstan"
"Ukraine","Kenya"
"Ukraine","Korea, Democratic People's Republic of"
"Ukraine","Kosovo"
"Ukraine","Kuwait"
"Ukraine","Kyrgyzstan"
"Ukraine","Laos"
"Ukraine","Latvia"
"Ukraine","Lebanon"
"Ukraine","Libya"
"Ukraine","Liechtenstein"
"Ukraine","Lithuania"
"Ukraine","Luxembourg"
"Ukraine","Macao"
"Ukraine","Macedonia"
"Ukraine","Madagascar"
"Ukraine","Malaysia"
"Ukraine","Maldives"
"Ukraine","Mali"
"Ukraine","Malta"
"Ukraine","Marshall Islands"
"Ukraine","Mauritius"
"Ukraine","Mexico"
"Ukraine","Moldova"
"Ukraine","Monaco"
"Ukraine","Mongolia"
"Ukraine","Montenegro"
"Ukraine","Morocco"
"Ukraine","Myanmar"
"Ukraine","Namibia"
"Ukraine","Nepal"
"Ukraine","Netherlands"
"Ukraine","Netherlands Antilles"
"Ukraine","New Zealand"
"Ukraine","Nicaragua"
"Ukraine","Nigeria"
"Ukraine","Norway"
"Ukraine","Oman"
"Ukraine","Pakistan"
"Ukraine","Palestinian Territories"
"Ukraine","Panama"
"Ukraine","Papua New Guinea"
"Ukraine","Paraguay"
"Ukraine","Peru"
"Ukraine","Philippines"
"Ukraine","Poland"
"Ukraine","Portugal"
"Ukraine","Puerto Rico"
"Ukraine","Qatar"
"Ukraine","Reunion"
"Ukraine","Romania"
"Ukraine","Russia"
"Ukraine","Saint Kitts and Nevis"
"Ukraine","Saint Lucia"
"Ukraine","San Marino"
"Ukraine","Sao Tome and Principe"
"Ukraine","Saudi Arabia"
"Ukraine","Serbia"
"Ukraine","Seychelles"
"Ukraine","Singapore"
"Ukraine","Slovakia"
"Ukraine","Slovenia"
"Ukraine","Solomon Islands"
"Ukraine","South Africa"
"Ukraine","South Korea"
"Ukraine","Spain"
"Ukraine","Sri Lanka"
"Ukraine","Swaziland"
"Ukraine","Sweden"
"Ukraine","Switzerland"
"Ukraine","Taiwan"
"Ukraine","Tajikistan"
"Ukraine","Tanzania"
"Ukraine","Thailand"
"Ukraine","Togo"
"Ukraine","Tokelau"
"Ukraine","Tonga"
"Ukraine","Trinidad and Tobago"
"Ukraine","Tunisia"
"Ukraine","Turkey"
"Ukraine","Turkmenistan"
"Ukraine","Turks and Caicos Islands"
"Ukraine","Tuvalu"
"Ukraine","Uganda"
"Ukraine","Ukraine"
"Ukraine","United Arab Emirates"
"Ukraine","United Kingdom"
"Ukraine","United States"
"Ukraine","United States Minor Outlying Islands"
"Ukraine","United States Virgin Islands"
"Ukraine","Uruguay"
"Ukraine","Vanuatu"
"Ukraine","Venezuela"
"Ukraine","Vietnam"
"Ukraine","Western Sahara"
"Ukraine","Yemen"
"Ukraine","Zambia"
"United Arab Emirates","245"
"United Arab Emirates","Albania"
"United Arab Emirates","Algeria"
"United Arab Emirates","American Samoa"
"United Arab Emirates","Andorra"
"United Arab Emirates","Angola"
"United Arab Emirates","Anguilla"
"United Arab Emirates","Antarctica"
"United Arab Emirates","Antigua and Barbuda"
"United Arab Emirates","Argentina"
"United Arab Emirates","Armenia"
"United Arab Emirates","Aruba"
"United Arab Emirates","Australia"
"United Arab Emirates","Austria"
"United Arab Emirates","Azerbaijan"
"United Arab Emirates","Bahamas"
"United Arab Emirates","Bahrain"
"United Arab Emirates","Bangladesh"
"United Arab Emirates","Barbados"
"United Arab Emirates","Belarus"
"United Arab Emirates","Belgium"
"United Arab Emirates","Belize"
"United Arab Emirates","Benin"
"United Arab Emirates","Bermuda"
"United Arab Emirates","Bhutan"
"United Arab Emirates","Bolivia"
"United Arab Emirates","Bosnia and Herzegovina"
"United Arab Emirates","Brazil"
"United Arab Emirates","British Indian Ocean Territory"
"United Arab Emirates","British Virgin Islands"
"United Arab Emirates","Brunei Darussalam"
"United Arab Emirates","Bulgaria"
"United Arab Emirates","Cambodia"
"United Arab Emirates","Cameroon"
"United Arab Emirates","Canada"
"United Arab Emirates","Cape Verde"
"United Arab Emirates","Cayman Islands"
"United Arab Emirates","Chile"
"United Arab Emirates","China"
"United Arab Emirates","Colombia"
"United Arab Emirates","Costa Rica"
"United Arab Emirates","Croatia"
"United Arab Emirates","Cyprus"
"United Arab Emirates","Czech Republic"
"United Arab Emirates","Denmark"
"United Arab Emirates","Dominica"
"United Arab Emirates","Dominican Republic"
"United Arab Emirates","Ecuador"
"United Arab Emirates","Egypt"
"United Arab Emirates","El Salvador"
"United Arab Emirates","Eritrea"
"United Arab Emirates","Estonia"
"United Arab Emirates","Ethiopia"
"United Arab Emirates","Faroe Islands"
"United Arab Emirates","Finland"
"United Arab Emirates","France"
"United Arab Emirates","Gabon"
"United Arab Emirates","Georgia"
"United Arab Emirates","Germany"
"United Arab Emirates","Ghana"
"United Arab Emirates","Gibraltar"
"United Arab Emirates","Greece"
"United Arab Emirates","Grenada"
"United Arab Emirates","Guam"
"United Arab Emirates","Guatemala"
"United Arab Emirates","Hong Kong"
"United Arab Emirates","Hungary"
"United Arab Emirates","Iceland"
"United Arab Emirates","India"
"United Arab Emirates","Indonesia"
"United Arab Emirates","Iraq"
"United Arab Emirates","Ireland"
"United Arab Emirates","Israel"
"United Arab Emirates","Italy"
"United Arab Emirates","Jamaica"
"United Arab Emirates","Japan"
"United Arab Emirates","Jordan"
"United Arab Emirates","Kazakhstan"
"United Arab Emirates","Kenya"
"United Arab Emirates","Kiribati"
"United Arab Emirates","Kuwait"
"United Arab Emirates","Laos"
"United Arab Emirates","Latvia"
"United Arab Emirates","Lebanon"
"United Arab Emirates","Libya"
"United Arab Emirates","Liechtenstein"
"United Arab Emirates","Lithuania"
"United Arab Emirates","Luxembourg"
"United Arab Emirates","Macao"
"United Arab Emirates","Macedonia"
"United Arab Emirates","Malaysia"
"United Arab Emirates","Malta"
"United Arab Emirates","Mauritius"
"United Arab Emirates","Mexico"
"United Arab Emirates","Moldova"
"United Arab Emirates","Monaco"
"United Arab Emirates","Mongolia"
"United Arab Emirates","Montenegro"
"United Arab Emirates","Morocco"
"United Arab Emirates","Namibia"
"United Arab Emirates","Nepal"
"United Arab Emirates","Netherlands"
"United Arab Emirates","Netherlands Antilles"
"United Arab Emirates","New Zealand"
"United Arab Emirates","Nicaragua"
"United Arab Emirates","Nigeria"
"United Arab Emirates","Northern Mariana Islands"
"United Arab Emirates","Norway"
"United Arab Emirates","Oman"
"United Arab Emirates","Pakistan"
"United Arab Emirates","Palestinian Territories"
"United Arab Emirates","Panama"
"United Arab Emirates","Papua New Guinea"
"United Arab Emirates","Paraguay"
"United Arab Emirates","Peru"
"United Arab Emirates","Philippines"
"United Arab Emirates","Poland"
"United Arab Emirates","Portugal"
"United Arab Emirates","Puerto Rico"
"United Arab Emirates","Qatar"
"United Arab Emirates","Romania"
"United Arab Emirates","Russia"
"United Arab Emirates","Saint Kitts and Nevis"
"United Arab Emirates","Saudi Arabia"
"United Arab Emirates","Serbia"
"United Arab Emirates","Seychelles"
"United Arab Emirates","Singapore"
"United Arab Emirates","Slovakia"
"United Arab Emirates","Slovenia"
"United Arab Emirates","South Africa"
"United Arab Emirates","South Korea"
"United Arab Emirates","Spain"
"United Arab Emirates","Sri Lanka"
"United Arab Emirates","Swaziland"
"United Arab Emirates","Sweden"
"United Arab Emirates","Switzerland"
"United Arab Emirates","Taiwan"
"United Arab Emirates","Tanzania"
"United Arab Emirates","Thailand"
"United Arab Emirates","Tokelau"
"United Arab Emirates","Trinidad and Tobago"
"United Arab Emirates","Tunisia"
"United Arab Emirates","Turkey"
"United Arab Emirates","Turkmenistan"
"United Arab Emirates","Turks and Caicos Islands"
"United Arab Emirates","Uganda"
"United Arab Emirates","Ukraine"
"United Arab Emirates","United Arab Emirates"
"United Arab Emirates","United Kingdom"
"United Arab Emirates","United States"
"United Arab Emirates","United States Minor Outlying Islands"
"United Arab Emirates","United States Virgin Islands"
"United Arab Emirates","Uruguay"
"United Arab Emirates","Uzbekistan"
"United Arab Emirates","Vanuatu"
"United Arab Emirates","Venezuela"
"United Arab Emirates","Vietnam"
"United Arab Emirates","Yemen"
"United Kingdom","245"
"United Kingdom","Albania"
"United Kingdom","Algeria"
"United Kingdom","American Samoa"
"United Kingdom","Andorra"
"United Kingdom","Angola"
"United Kingdom","Anguilla"
"United Kingdom","Antarctica"
"United Kingdom","Antigua and Barbuda"
"United Kingdom","Argentina"
"United Kingdom","Armenia"
"United Kingdom","Aruba"
"United Kingdom","Australia"
"United Kingdom","Austria"
"United Kingdom","Azerbaijan"
"United Kingdom","Bahamas"
"United Kingdom","Bahrain"
"United Kingdom","Bangladesh"
"United Kingdom","Barbados"
"United Kingdom","Belarus"
"United Kingdom","Belgium"
"United Kingdom","Belize"
"United Kingdom","Benin"
"United Kingdom","Bermuda"
"United Kingdom","Bolivia"
"United Kingdom","Bosnia and Herzegovina"
"United Kingdom","Botswana"
"United Kingdom","Brazil"
"United Kingdom","British Virgin Islands"
"United Kingdom","Brunei Darussalam"
"United Kingdom","Bulgaria"
"United Kingdom","Burkina Faso"
"United Kingdom","Cambodia"
"United Kingdom","Cameroon"
"United Kingdom","Canada"
"United Kingdom","Cape Verde"
"United Kingdom","Cayman Islands"
"United Kingdom","Chile"
"United Kingdom","China"
"United Kingdom","Colombia"
"United Kingdom","Congo"
"United Kingdom","Costa Rica"
"United Kingdom","Cote d'Ivoire"
"United Kingdom","Croatia"
"United Kingdom","Cyprus"
"United Kingdom","Czech Republic"
"United Kingdom","Denmark"
"United Kingdom","Djibouti"
"United Kingdom","Dominica"
"United Kingdom","Dominican Republic"
"United Kingdom","Ecuador"
"United Kingdom","Egypt"
"United Kingdom","El Salvador"
"United Kingdom","Eritrea"
"United Kingdom","Estonia"
"United Kingdom","Ethiopia"
"United Kingdom","Faroe Islands"
"United Kingdom","Fiji"
"United Kingdom","Finland"
"United Kingdom","France"
"United Kingdom","French Southern and Antarctic Lands"
"United Kingdom","Gabon"
"United Kingdom","Gambia"
"United Kingdom","Georgia"
"United Kingdom","Germany"
"United Kingdom","Ghana"
"United Kingdom","Gibraltar"
"United Kingdom","Greece"
"United Kingdom","Greenland"
"United Kingdom","Grenada"
"United Kingdom","Guadeloupe"
"United Kingdom","Guam"
"United Kingdom","Guatemala"
"United Kingdom","Guyana"
"United Kingdom","Honduras"
"United Kingdom","Hong Kong"
"United Kingdom","Hungary"
"United Kingdom","Iceland"
"United Kingdom","India"
"United Kingdom","Indonesia"
"United Kingdom","Ireland"
"United Kingdom","Israel"
"United Kingdom","Italy"
"United Kingdom","Jamaica"
"United Kingdom","Japan"
"United Kingdom","Jordan"
"United Kingdom","Kazakhstan"
"United Kingdom","Kenya"
"United Kingdom","Kiribati"
"United Kingdom","Korea, Democratic People's Republic of"
"United Kingdom","Kosovo"
"United Kingdom","Kuwait"
"United Kingdom","Kyrgyzstan"
"United Kingdom","Laos"
"United Kingdom","Latvia"
"United Kingdom","Lebanon"
"United Kingdom","Lesotho"
"United Kingdom","Libya"
"United Kingdom","Liechtenstein"
"United Kingdom","Lithuania"
"United Kingdom","Luxembourg"
"United Kingdom","Macao"
"United Kingdom","Macedonia"
"United Kingdom","Madagascar"
"United Kingdom","Malawi"
"United Kingdom","Malaysia"
"United Kingdom","Maldives"
"United Kingdom","Malta"
"United Kingdom","Marshall Islands"
"United Kingdom","Mauritius"
"United Kingdom","Mexico"
"United Kingdom","Moldova"
"United Kingdom","Monaco"
"United Kingdom","Mongolia"
"United Kingdom","Montenegro"
"United Kingdom","Morocco"
"United Kingdom","Mozambique"
"United Kingdom","Myanmar"
"United Kingdom","Namibia"
"United Kingdom","Nepal"
"United Kingdom","Netherlands"
"United Kingdom","Netherlands Antilles"
"United Kingdom","New Zealand"
"United Kingdom","Nicaragua"
"United Kingdom","Nigeria"
"United Kingdom","Northern Mariana Islands"
"United Kingdom","Norway"
"United Kingdom","Oman"
"United Kingdom","Pakistan"
"United Kingdom","Palestinian Territories"
"United Kingdom","Panama"
"United Kingdom","Papua New Guinea"
"United Kingdom","Paraguay"
"United Kingdom","Peru"
"United Kingdom","Philippines"
"United Kingdom","Poland"
"United Kingdom","Portugal"
"United Kingdom","Puerto Rico"
"United Kingdom","Qatar"
"United Kingdom","Reunion"
"United Kingdom","Romania"
"United Kingdom","Russia"
"United Kingdom","Saint Kitts and Nevis"
"United Kingdom","Saint Lucia"
"United Kingdom","Saint Vincent and the Grenadines"
"United Kingdom","San Marino"
"United Kingdom","Sao Tome and Principe"
"United Kingdom","Saudi Arabia"
"United Kingdom","Serbia"
"United Kingdom","Seychelles"
"United Kingdom","Singapore"
"United Kingdom","Slovakia"
"United Kingdom","Slovenia"
"United Kingdom","South Africa"
"United Kingdom","South Korea"
"United Kingdom","Spain"
"United Kingdom","Sri Lanka"
"United Kingdom","Swaziland"
"United Kingdom","Sweden"
"United Kingdom","Switzerland"
"United Kingdom","Taiwan"
"United Kingdom","Tajikistan"
"United Kingdom","Tanzania"
"United Kingdom","Thailand"
"United Kingdom","Timor-Leste"
"United Kingdom","Togo"
"United Kingdom","Tokelau"
"United Kingdom","Tonga"
"United Kingdom","Trinidad and Tobago"
"United Kingdom","Tunisia"
"United Kingdom","Turkey"
"United Kingdom","Turkmenistan"
"United Kingdom","Turks and Caicos Islands"
"United Kingdom","Tuvalu"
"United Kingdom","Uganda"
"United Kingdom","Ukraine"
"United Kingdom","United Arab Emirates"
"United Kingdom","United Kingdom"
"United Kingdom","United States"
"United Kingdom","United States Minor Outlying Islands"
"United Kingdom","United States Virgin Islands"
"United Kingdom","Uruguay"
"United Kingdom","Uzbekistan"
"United Kingdom","Vanuatu"
"United Kingdom","Venezuela"
"United Kingdom","Vietnam"
"United Kingdom","Yemen"
"United Kingdom","Zambia"
"United States","0"
"United States","244"
"United States","245"
"United States","Afghanistan"
"United States","Albania"
"United States","Algeria"
"United States","American Samoa"
"United States","Andorra"
"United States","Angola"
"United States","Anguilla"
"United States","Antarctica"
"United States","Antigua and Barbuda"
"United States","Argentina"
"United States","Armenia"
"United States","Aruba"
"United States","Australia"
"United States","Austria"
"United States","Azerbaijan"
"United States","Bahamas"
"United States","Bahrain"
"United States","Bangladesh"
"United States","Barbados"
"United States","Belarus"
"United States","Belgium"
"United States","Belize"
"United States","Benin"
"United States","Bermuda"
"United States","Bhutan"
"United States","Bolivia"
"United States","Bosnia and Herzegovina"
"United States","Botswana"
"United States","Brazil"
"United States","British Indian Ocean Territory"
"United States","British Virgin Islands"
"United States","Brunei Darussalam"
"United States","Bulgaria"
"United States","Burkina Faso"
"United States","Cambodia"
"United States","Cameroon"
"United States","Canada"
"United States","Cape Verde"
"United States","Cayman Islands"
"United States","Central African Republic"
"United States","Chile"
"United States","China"
"United States","Cocos (Keeling) Islands"
"United States","Colombia"
"United States","Congo, the Democratic Republic of the"
"United States","Costa Rica"
"United States","Croatia"
"United States","Cyprus"
"United States","Czech Republic"
"United States","Denmark"
"United States","Djibouti"
"United States","Dominica"
"United States","Dominican Republic"
"United States","Ecuador"
"United States","Egypt"
"United States","El Salvador"
"United States","Eritrea"
"United States","Estonia"
"United States","Ethiopia"
"United States","Faroe Islands"
"United States","Fiji"
"United States","Finland"
"United States","France"
"United States","French Southern and Antarctic Lands"
"United States","Gabon"
"United States","Gambia"
"United States","Georgia"
"United States","Germany"
"United States","Ghana"
"United States","Gibraltar"
"United States","Greece"
"United States","Greenland"
"United States","Grenada"
"United States","Guadeloupe"
"United States","Guam"
"United States","Guatemala"
"United States","Guyana"
"United States","Haiti"
"United States","Honduras"
"United States","Hong Kong"
"United States","Hungary"
"United States","Iceland"
"United States","India"
"United States","Indonesia"
"United States","Iraq"
"United States","Ireland"
"United States","Israel"
"United States","Italy"
"United States","Jamaica"
"United States","Japan"
"United States","Jordan"
"United States","Kazakhstan"
"United States","Kenya"
"United States","Kiribati"
"United States","Korea, Democratic People's Republic of"
"United States","Kosovo"
"United States","Kuwait"
"United States","Kyrgyzstan"
"United States","Laos"
"United States","Latvia"
"United States","Lebanon"
"United States","Lesotho"
"United States","Liberia"
"United States","Libya"
"United States","Liechtenstein"
"United States","Lithuania"
"United States","Luxembourg"
"United States","Macao"
"United States","Macedonia"
"United States","Madagascar"
"United States","Malawi"
"United States","Malaysia"
"United States","Maldives"
"United States","Malta"
"United States","Marshall Islands"
"United States","Martinique"
"United States","Mauritius"
"United States","Mayotte"
"United States","Mexico"
"United States","Moldova"
"United States","Monaco"
"United States","Mongolia"
"United States","Montenegro"
"United States","Morocco"
"United States","Mozambique"
"United States","Myanmar"
"United States","Namibia"
"United States","Nepal"
"United States","Netherlands"
"United States","Netherlands Antilles"
"United States","New Zealand"
"United States","Nicaragua"
"United States","Niger"
"United States","Nigeria"
"United States","Northern Mariana Islands"
"United States","Norway"
"United States","Oman"
"United States","Pakistan"
"United States","Palestinian Territories"
"United States","Panama"
"United States","Papua New Guinea"
"United States","Paraguay"
"United States","Peru"
"United States","Philippines"
"United States","Poland"
"United States","Portugal"
"United States","Puerto Rico"
"United States","Qatar"
"United States","Romania"
"United States","Russia"
"United States","Saint Kitts and Nevis"
"United States","Saint Lucia"
"United States","Saint Vincent and the Grenadines"
"United States","San Marino"
"United States","Sao Tome and Principe"
"United States","Saudi Arabia"
"United States","Senegal"
"United States","Serbia"
"United States","Seychelles"
"United States","Singapore"
"United States","Slovakia"
"United States","Slovenia"
"United States","Solomon Islands"
"United States","Somalia"
"United States","South Africa"
"United States","South Korea"
